OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
5080,GW,GNB,Guinea-Bissau,2020-05-01T00:00:00.000Z,124,201,0,1,几内亚比绍,Guinée-Bissau,Guinea-Bissau,Гвинея-Бисау,غينيا - بيساو
5081,GW,GNB,Guinea-Bissau,2020-05-02T00:00:00.000Z,56,257,0,1,几内亚比绍,Guinée-Bissau,Guinea-Bissau,Гвинея-Бисау,غينيا - بيساو
5082,GW,GNB,Guinea-Bissau,2020-05-03T00:00:00.000Z,3,260,0,1,几内亚比绍,Guinée-Bissau,Guinea-Bissau,Гвинея-Бисау,غينيا - بيساو
5083,GW,GNB,Guinea-Bissau,2020-05-04T00:00:00.000Z,32,292,1,2,几内亚比绍,Guinée-Bissau,Guinea-Bissau,Гвинея-Бисау,غينيا - بيساو
5084,GY,GUY,Guyana,2020-03-13T00:00:00.000Z,1,1,1,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5085,GY,GUY,Guyana,2020-03-14T00:00:00.000Z,0,1,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5086,GY,GUY,Guyana,2020-03-15T00:00:00.000Z,3,4,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5087,GY,GUY,Guyana,2020-03-16T00:00:00.000Z,0,4,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5088,GY,GUY,Guyana,2020-03-17T00:00:00.000Z,0,4,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5089,GY,GUY,Guyana,2020-03-18T00:00:00.000Z,1,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5090,GY,GUY,Guyana,2020-03-19T00:00:00.000Z,0,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5091,GY,GUY,Guyana,2020-03-20T00:00:00.000Z,0,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5092,GY,GUY,Guyana,2020-03-21T00:00:00.000Z,0,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5093,GY,GUY,Guyana,2020-03-22T00:00:00.000Z,0,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5094,GY,GUY,Guyana,2020-03-23T00:00:00.000Z,0,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5095,GY,GUY,Guyana,2020-03-24T00:00:00.000Z,0,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5096,GY,GUY,Guyana,2020-03-25T00:00:00.000Z,0,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5097,GY,GUY,Guyana,2020-03-26T00:00:00.000Z,0,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5098,GY,GUY,Guyana,2020-03-27T00:00:00.000Z,0,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5099,GY,GUY,Guyana,2020-03-28T00:00:00.000Z,0,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5100,GY,GUY,Guyana,2020-03-29T00:00:00.000Z,0,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5101,GY,GUY,Guyana,2020-03-30T00:00:00.000Z,0,5,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5102,GY,GUY,Guyana,2020-03-31T00:00:00.000Z,3,8,0,1,圭亚那,Guyana,Guyana,Гайана,غيانا
5103,GY,GUY,Guyana,2020-04-01T00:00:00.000Z,4,12,1,2,圭亚那,Guyana,Guyana,Гайана,غيانا
5104,GY,GUY,Guyana,2020-04-02T00:00:00.000Z,7,19,0,2,圭亚那,Guyana,Guyana,Гайана,غيانا
5105,GY,GUY,Guyana,2020-04-03T00:00:00.000Z,0,19,2,4,圭亚那,Guyana,Guyana,Гайана,غيانا
5106,GY,GUY,Guyana,2020-04-04T00:00:00.000Z,0,19,0,4,圭亚那,Guyana,Guyana,Гайана,غيانا
5107,GY,GUY,Guyana,2020-04-05T00:00:00.000Z,4,23,0,4,圭亚那,Guyana,Guyana,Гайана,غيانا
5108,GY,GUY,Guyana,2020-04-06T00:00:00.000Z,1,24,0,4,圭亚那,Guyana,Guyana,Гайана,غيانا
5109,GY,GUY,Guyana,2020-04-07T00:00:00.000Z,5,29,0,4,圭亚那,Guyana,Guyana,Гайана,غيانا
5110,GY,GUY,Guyana,2020-04-08T00:00:00.000Z,2,31,1,5,圭亚那,Guyana,Guyana,Гайана,غيانا
5111,GY,GUY,Guyana,2020-04-09T00:00:00.000Z,2,33,0,5,圭亚那,Guyana,Guyana,Гайана,غيانا
5112,GY,GUY,Guyana,2020-04-10T00:00:00.000Z,4,37,1,6,圭亚那,Guyana,Guyana,Гайана,غيانا
5113,GY,GUY,Guyana,2020-04-11T00:00:00.000Z,0,37,0,6,圭亚那,Guyana,Guyana,Гайана,غيانا
5114,GY,GUY,Guyana,2020-04-12T00:00:00.000Z,0,37,0,6,圭亚那,Guyana,Guyana,Гайана,غيانا
5115,GY,GUY,Guyana,2020-04-13T00:00:00.000Z,0,37,0,6,圭亚那,Guyana,Guyana,Гайана,غيانا
5116,GY,GUY,Guyana,2020-04-14T00:00:00.000Z,10,47,0,6,圭亚那,Guyana,Guyana,Гайана,غيانا
5117,GY,GUY,Guyana,2020-04-15T00:00:00.000Z,0,47,0,6,圭亚那,Guyana,Guyana,Гайана,غيانا
5118,GY,GUY,Guyana,2020-04-16T00:00:00.000Z,1,48,0,6,圭亚那,Guyana,Guyana,Гайана,غيانا
5119,GY,GUY,Guyana,2020-04-17T00:00:00.000Z,7,55,0,6,圭亚那,Guyana,Guyana,Гайана,غيانا
5120,GY,GUY,Guyana,2020-04-18T00:00:00.000Z,2,57,0,6,圭亚那,Guyana,Guyana,Гайана,غيانا
5121,GY,GUY,Guyana,2020-04-19T00:00:00.000Z,6,63,0,6,圭亚那,Guyana,Guyana,Гайана,غيانا
5122,GY,GUY,Guyana,2020-04-20T00:00:00.000Z,0,63,1,7,圭亚那,Guyana,Guyana,Гайана,غيانا
5123,GY,GUY,Guyana,2020-04-21T00:00:00.000Z,2,65,0,7,圭亚那,Guyana,Guyana,Гайана,غيانا
5124,GY,GUY,Guyana,2020-04-22T00:00:00.000Z,1,66,0,7,圭亚那,Guyana,Guyana,Гайана,غيانا
5125,GY,GUY,Guyana,2020-04-23T00:00:00.000Z,1,67,0,7,圭亚那,Guyana,Guyana,Гайана,غيانا
5126,GY,GUY,Guyana,2020-04-24T00:00:00.000Z,0,67,0,7,圭亚那,Guyana,Guyana,Гайана,غيانا
5127,GY,GUY,Guyana,2020-04-25T00:00:00.000Z,3,70,0,7,圭亚那,Guyana,Guyana,Гайана,غيانا
5128,GY,GUY,Guyana,2020-04-26T00:00:00.000Z,3,73,0,7,圭亚那,Guyana,Guyana,Гайана,غيانا
5129,GY,GUY,Guyana,2020-04-27T00:00:00.000Z,1,74,1,8,圭亚那,Guyana,Guyana,Гайана,غيانا
5130,GY,GUY,Guyana,2020-04-28T00:00:00.000Z,0,74,0,8,圭亚那,Guyana,Guyana,Гайана,غيانا
5131,GY,GUY,Guyana,2020-04-29T00:00:00.000Z,0,74,0,8,圭亚那,Guyana,Guyana,Гайана,غيانا
5132,GY,GUY,Guyana,2020-04-30T00:00:00.000Z,1,75,0,8,圭亚那,Guyana,Guyana,Гайана,غيانا
5133,GY,GUY,Guyana,2020-05-01T00:00:00.000Z,3,78,0,8,圭亚那,Guyana,Guyana,Гайана,غيانا
5134,GY,GUY,Guyana,2020-05-02T00:00:00.000Z,4,82,1,9,圭亚那,Guyana,Guyana,Гайана,غيانا
5135,GY,GUY,Guyana,2020-05-03T00:00:00.000Z,0,82,0,9,圭亚那,Guyana,Guyana,Гайана,غيانا
5136,GY,GUY,Guyana,2020-05-04T00:00:00.000Z,0,82,0,9,圭亚那,Guyana,Guyana,Гайана,غيانا
5137,HT,HTI,Haiti,2020-03-20T00:00:00.000Z,2,2,0,0,海地,Haïti,Haití,Гаити,هايتي
5138,HT,HTI,Haiti,2020-03-21T00:00:00.000Z,0,2,0,0,海地,Haïti,Haití,Гаити,هايتي
5139,HT,HTI,Haiti,2020-03-22T00:00:00.000Z,0,2,0,0,海地,Haïti,Haití,Гаити,هايتي
5140,HT,HTI,Haiti,2020-03-23T00:00:00.000Z,0,2,0,0,海地,Haïti,Haití,Гаити,هايتي
5141,HT,HTI,Haiti,2020-03-24T00:00:00.000Z,5,7,0,0,海地,Haïti,Haití,Гаити,هايتي
5142,HT,HTI,Haiti,2020-03-25T00:00:00.000Z,0,7,0,0,海地,Haïti,Haití,Гаити,هايتي
5143,HT,HTI,Haiti,2020-03-26T00:00:00.000Z,1,8,0,0,海地,Haïti,Haití,Гаити,هايتي
5144,HT,HTI,Haiti,2020-03-27T00:00:00.000Z,0,8,0,0,海地,Haïti,Haití,Гаити,هايتي
5145,HT,HTI,Haiti,2020-03-28T00:00:00.000Z,0,8,0,0,海地,Haïti,Haití,Гаити,هايتي
5146,HT,HTI,Haiti,2020-03-29T00:00:00.000Z,0,8,0,0,海地,Haïti,Haití,Гаити,هايتي
5147,HT,HTI,Haiti,2020-03-30T00:00:00.000Z,7,15,0,0,海地,Haïti,Haití,Гаити,هايتي
5148,HT,HTI,Haiti,2020-03-31T00:00:00.000Z,0,15,0,0,海地,Haïti,Haití,Гаити,هايتي
5149,HT,HTI,Haiti,2020-04-01T00:00:00.000Z,0,15,0,0,海地,Haïti,Haití,Гаити,هايتي
5150,HT,HTI,Haiti,2020-04-02T00:00:00.000Z,1,16,0,0,海地,Haïti,Haití,Гаити,هايتي
5151,HT,HTI,Haiti,2020-04-03T00:00:00.000Z,0,16,0,0,海地,Haïti,Haití,Гаити,هايتي
5152,HT,HTI,Haiti,2020-04-04T00:00:00.000Z,2,18,0,0,海地,Haïti,Haití,Гаити,هايتي
5153,HT,HTI,Haiti,2020-04-05T00:00:00.000Z,0,18,0,0,海地,Haïti,Haití,Гаити,هايتي
5154,HT,HTI,Haiti,2020-04-06T00:00:00.000Z,3,21,0,0,海地,Haïti,Haití,Гаити,هايتي
5155,HT,HTI,Haiti,2020-04-07T00:00:00.000Z,3,24,1,1,海地,Haïti,Haití,Гаити,هايتي
5156,HT,HTI,Haiti,2020-04-08T00:00:00.000Z,1,25,0,1,海地,Haïti,Haití,Гаити,هايتي
5157,HT,HTI,Haiti,2020-04-09T00:00:00.000Z,2,27,0,1,海地,Haïti,Haití,Гаити,هايتي
5158,HT,HTI,Haiti,2020-04-10T00:00:00.000Z,3,30,1,2,海地,Haïti,Haití,Гаити,هايتي
5159,HT,HTI,Haiti,2020-04-11T00:00:00.000Z,0,30,0,2,海地,Haïti,Haití,Гаити,هايتي
5160,HT,HTI,Haiti,2020-04-12T00:00:00.000Z,1,31,0,2,海地,Haïti,Haití,Гаити,هايتي
5161,HT,HTI,Haiti,2020-04-13T00:00:00.000Z,0,31,0,2,海地,Haïti,Haití,Гаити,هايتي
5162,HT,HTI,Haiti,2020-04-14T00:00:00.000Z,9,40,1,3,海地,Haïti,Haití,Гаити,هايتي
5163,HT,HTI,Haiti,2020-04-15T00:00:00.000Z,0,40,0,3,海地,Haïti,Haití,Гаити,هايتي
5164,HT,HTI,Haiti,2020-04-16T00:00:00.000Z,1,41,0,3,海地,Haïti,Haití,Гаити,هايتي
5165,HT,HTI,Haiti,2020-04-17T00:00:00.000Z,0,41,0,3,海地,Haïti,Haití,Гаити,هايتي
5166,HT,HTI,Haiti,2020-04-18T00:00:00.000Z,2,43,0,3,海地,Haïti,Haití,Гаити,هايتي
5167,HT,HTI,Haiti,2020-04-19T00:00:00.000Z,1,44,0,3,海地,Haïti,Haití,Гаити,هايتي
5168,HT,HTI,Haiti,2020-04-20T00:00:00.000Z,0,44,0,3,海地,Haïti,Haití,Гаити,هايتي
5169,HT,HTI,Haiti,2020-04-21T00:00:00.000Z,3,47,0,3,海地,Haïti,Haití,Гаити,هايتي
5170,HT,HTI,Haiti,2020-04-22T00:00:00.000Z,10,57,0,3,海地,Haïti,Haití,Гаити,هايتي
5171,HT,HTI,Haiti,2020-04-23T00:00:00.000Z,1,58,1,4,海地,Haïti,Haití,Гаити,هايتي
5172,HT,HTI,Haiti,2020-04-24T00:00:00.000Z,4,62,0,4,海地,Haïti,Haití,Гаити,هايتي
5173,HT,HTI,Haiti,2020-04-25T00:00:00.000Z,10,72,1,5,海地,Haïti,Haití,Гаити,هايتي
5174,HT,HTI,Haiti,2020-04-26T00:00:00.000Z,0,72,1,6,海地,Haïti,Haití,Гаити,هايتي
5175,HT,HTI,Haiti,2020-04-27T00:00:00.000Z,0,72,0,6,海地,Haïti,Haití,Гаити,هايتي
5176,HT,HTI,Haiti,2020-04-28T00:00:00.000Z,2,74,0,6,海地,Haïti,Haití,Гаити,هايتي
5177,HT,HTI,Haiti,2020-04-29T00:00:00.000Z,2,76,0,6,海地,Haïti,Haití,Гаити,هايتي
5178,HT,HTI,Haiti,2020-04-30T00:00:00.000Z,0,76,0,6,海地,Haïti,Haití,Гаити,هايتي
5179,HT,HTI,Haiti,2020-05-01T00:00:00.000Z,0,76,1,7,海地,Haïti,Haití,Гаити,هايتي
5180,HT,HTI,Haiti,2020-05-02T00:00:00.000Z,5,81,1,8,海地,Haïti,Haití,Гаити,هايتي
5181,HT,HTI,Haiti,2020-05-03T00:00:00.000Z,4,85,0,8,海地,Haïti,Haití,Гаити,هايتي
5182,HT,HTI,Haiti,2020-05-04T00:00:00.000Z,0,85,0,8,海地,Haïti,Haití,Гаити,هايتي
5183,VA,VAT,Holy See,2020-03-06T00:00:00.000Z,1,1,0,0,"梵蒂冈
",,,,
5184,VA,VAT,Holy See,2020-03-07T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5185,VA,VAT,Holy See,2020-03-08T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5186,VA,VAT,Holy See,2020-03-09T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5187,VA,VAT,Holy See,2020-03-10T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5188,VA,VAT,Holy See,2020-03-11T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5189,VA,VAT,Holy See,2020-03-12T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5190,VA,VAT,Holy See,2020-03-13T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5191,VA,VAT,Holy See,2020-03-14T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5192,VA,VAT,Holy See,2020-03-15T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5193,VA,VAT,Holy See,2020-03-16T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5194,VA,VAT,Holy See,2020-03-17T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5195,VA,VAT,Holy See,2020-03-18T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5196,VA,VAT,Holy See,2020-03-19T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5197,VA,VAT,Holy See,2020-03-20T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5198,VA,VAT,Holy See,2020-03-21T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5199,VA,VAT,Holy See,2020-03-22T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5200,VA,VAT,Holy See,2020-03-23T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5201,VA,VAT,Holy See,2020-03-24T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5202,VA,VAT,Holy See,2020-03-25T00:00:00.000Z,0,1,0,0,"梵蒂冈
",,,,
5203,VA,VAT,Holy See,2020-03-26T00:00:00.000Z,3,4,0,0,"梵蒂冈
",,,,
5204,VA,VAT,Holy See,2020-03-27T00:00:00.000Z,0,4,0,0,"梵蒂冈
",,,,
5205,VA,VAT,Holy See,2020-03-28T00:00:00.000Z,0,4,0,0,"梵蒂冈
",,,,
5206,VA,VAT,Holy See,2020-03-29T00:00:00.000Z,0,4,0,0,"梵蒂冈
",,,,
5207,VA,VAT,Holy See,2020-03-30T00:00:00.000Z,2,6,0,0,"梵蒂冈
",,,,
5208,VA,VAT,Holy See,2020-03-31T00:00:00.000Z,0,6,0,0,"梵蒂冈
",,,,
5209,VA,VAT,Holy See,2020-04-01T00:00:00.000Z,0,6,0,0,"梵蒂冈
",,,,
5210,VA,VAT,Holy See,2020-04-02T00:00:00.000Z,0,6,0,0,"梵蒂冈
",,,,
5211,VA,VAT,Holy See,2020-04-03T00:00:00.000Z,1,7,0,0,"梵蒂冈
",,,,
5212,VA,VAT,Holy See,2020-04-04T00:00:00.000Z,0,7,0,0,"梵蒂冈
",,,,
5213,VA,VAT,Holy See,2020-04-05T00:00:00.000Z,0,7,0,0,"梵蒂冈
",,,,
5214,VA,VAT,Holy See,2020-04-06T00:00:00.000Z,0,7,0,0,"梵蒂冈
",,,,
5215,VA,VAT,Holy See,2020-04-07T00:00:00.000Z,0,7,0,0,"梵蒂冈
",,,,
5216,VA,VAT,Holy See,2020-04-08T00:00:00.000Z,0,7,0,0,"梵蒂冈
",,,,
5217,VA,VAT,Holy See,2020-04-09T00:00:00.000Z,1,8,0,0,"梵蒂冈
",,,,
5218,VA,VAT,Holy See,2020-04-10T00:00:00.000Z,0,8,0,0,"梵蒂冈
",,,,
5219,VA,VAT,Holy See,2020-04-11T00:00:00.000Z,0,8,0,0,"梵蒂冈
",,,,
5220,VA,VAT,Holy See,2020-04-12T00:00:00.000Z,0,8,0,0,"梵蒂冈
",,,,
5221,VA,VAT,Holy See,2020-04-13T00:00:00.000Z,0,8,0,0,"梵蒂冈
",,,,
5222,VA,VAT,Holy See,2020-04-14T00:00:00.000Z,0,8,0,0,"梵蒂冈
",,,,
5223,VA,VAT,Holy See,2020-04-15T00:00:00.000Z,0,8,0,0,"梵蒂冈
",,,,
5224,VA,VAT,Holy See,2020-04-16T00:00:00.000Z,0,8,0,0,"梵蒂冈
",,,,
5225,VA,VAT,Holy See,2020-04-17T00:00:00.000Z,0,8,0,0,"梵蒂冈
",,,,
5226,VA,VAT,Holy See,2020-04-18T00:00:00.000Z,0,8,0,0,"梵蒂冈
",,,,
5227,VA,VAT,Holy See,2020-04-19T00:00:00.000Z,0,8,0,0,"梵蒂冈
",,,,
5228,VA,VAT,Holy See,2020-04-20T00:00:00.000Z,0,8,0,0,"梵蒂冈
",,,,
5229,VA,VAT,Holy See,2020-04-21T00:00:00.000Z,1,9,0,0,"梵蒂冈
",,,,
5230,VA,VAT,Holy See,2020-04-22T00:00:00.000Z,0,9,0,0,"梵蒂冈
",,,,
5231,VA,VAT,Holy See,2020-04-23T00:00:00.000Z,0,9,0,0,"梵蒂冈
",,,,
5232,VA,VAT,Holy See,2020-04-24T00:00:00.000Z,0,9,0,0,"梵蒂冈
",,,,
5233,VA,VAT,Holy See,2020-04-25T00:00:00.000Z,0,9,0,0,"梵蒂冈
",,,,
5234,VA,VAT,Holy See,2020-04-26T00:00:00.000Z,0,9,0,0,"梵蒂冈
",,,,
5235,VA,VAT,Holy See,2020-04-27T00:00:00.000Z,0,9,0,0,"梵蒂冈
",,,,
5236,VA,VAT,Holy See,2020-04-28T00:00:00.000Z,0,9,0,0,"梵蒂冈
",,,,
5237,VA,VAT,Holy See,2020-04-29T00:00:00.000Z,1,10,0,0,"梵蒂冈
",,,,
5238,VA,VAT,Holy See,2020-04-30T00:00:00.000Z,0,10,0,0,"梵蒂冈
",,,,
5239,VA,VAT,Holy See,2020-05-01T00:00:00.000Z,1,11,0,0,"梵蒂冈
",,,,
5240,VA,VAT,Holy See,2020-05-02T00:00:00.000Z,0,11,0,0,"梵蒂冈
",,,,
5241,VA,VAT,Holy See,2020-05-03T00:00:00.000Z,0,11,0,0,"梵蒂冈
",,,,
5242,VA,VAT,Holy See,2020-05-04T00:00:00.000Z,0,11,0,0,"梵蒂冈
",,,,
5243,HN,HND,Honduras,2020-03-12T00:00:00.000Z,2,2,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5244,HN,HND,Honduras,2020-03-13T00:00:00.000Z,0,2,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5245,HN,HND,Honduras,2020-03-14T00:00:00.000Z,0,2,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5246,HN,HND,Honduras,2020-03-15T00:00:00.000Z,0,2,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5247,HN,HND,Honduras,2020-03-16T00:00:00.000Z,0,2,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5248,HN,HND,Honduras,2020-03-17T00:00:00.000Z,6,8,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5249,HN,HND,Honduras,2020-03-18T00:00:00.000Z,1,9,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5250,HN,HND,Honduras,2020-03-19T00:00:00.000Z,3,12,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5251,HN,HND,Honduras,2020-03-20T00:00:00.000Z,12,24,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5252,HN,HND,Honduras,2020-03-21T00:00:00.000Z,0,24,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5253,HN,HND,Honduras,2020-03-22T00:00:00.000Z,0,24,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5254,HN,HND,Honduras,2020-03-23T00:00:00.000Z,2,26,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5255,HN,HND,Honduras,2020-03-24T00:00:00.000Z,4,30,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5256,HN,HND,Honduras,2020-03-25T00:00:00.000Z,0,30,0,0,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5257,HN,HND,Honduras,2020-03-26T00:00:00.000Z,22,52,1,1,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5258,HN,HND,Honduras,2020-03-27T00:00:00.000Z,0,52,0,1,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5259,HN,HND,Honduras,2020-03-28T00:00:00.000Z,15,67,0,1,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5260,HN,HND,Honduras,2020-03-29T00:00:00.000Z,0,67,0,1,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5261,HN,HND,Honduras,2020-03-30T00:00:00.000Z,43,110,1,2,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
5262,HN,HND,Honduras,2020-03-31T00:00:00.000Z,29,139,0,2,洪都拉斯,Honduras,Honduras,Гондурас,هندوراس
